event_type,timestamp,order_id,time,quantity,wait_time,remaining_parts,machine,item_id,start_time,end_time,processing_time,failure_time,repair_time,downtime,departure_time,products_shipped,delay_time,product_ids,parts_added,new_level
warehouse_get,148.50992187125536,,148.50992187125536,1.0,0.0,453.0,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine A,947.0,148.50992187125536,148.5932552045887,0.08333333333334281,,,,,,,,,
warehouse_get,148.5932552045887,,148.5932552045887,1.0,0.0,452.0,,,,,,,,,,,,,,
order_arrival,148.63341763333776,950.0,148.63341763333776,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine A,948.0,148.5932552045887,148.67658853792204,0.08333333333334281,,,,,,,,,
warehouse_get,148.67658853792204,,148.67658853792204,1.0,0.0,451.0,,,,,,,,,,,,,,
order_arrival,148.7526469305086,951.0,148.7526469305086,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine A,949.0,148.67658853792204,148.7599218712554,0.08333333333334281,,,,,,,,,
warehouse_get,148.7599218712554,,148.7599218712554,1.0,0.0,450.0,,,,,,,,,,,,,,
order_arrival,148.81164453401323,952.0,148.81164453401323,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine A,950.0,148.7599218712554,148.84325520458873,0.08333333333334281,,,,,,,,,
warehouse_get,148.84325520458873,,148.84325520458873,1.0,0.0,449.0,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine A,951.0,148.84325520458873,148.92658853792207,0.08333333333334281,,,,,,,,,
warehouse_get,148.92658853792207,,148.92658853792207,1.0,0.0,448.0,,,,,,,,,,,,,,
machine_repair,0.0,,,,,,Machine B,,,,,,148.99855780734924,2.2109913559906307,,,,,,
machine_processing,0.0,,,,0.0,,Machine A,952.0,148.92658853792207,149.00992187125541,0.08333333333334281,,,,,,,,,
machine_processing,0.0,,,,2.0000000000004547,,Machine B,938.0,149.04330620068995,149.1266395340233,0.08333333333334281,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine B,939.0,149.1266395340233,149.20997286735664,0.08333333333334281,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine B,940.0,149.20997286735664,149.29330620068998,0.08333333333334281,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine B,941.0,149.29330620068998,149.37663953402333,0.08333333333334281,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine B,942.0,149.37663953402333,149.45997286735667,0.08333333333334281,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine B,943.0,149.45997286735667,149.54330620069,0.08333333333334281,,,,,,,,,
machine_repair,0.0,,,,,,Machine C,,,,,,149.54534989894256,1.684679643131895,,,,,,
order_arrival,149.59562096722794,953.0,149.59562096722794,,,,,,,,,,,,,,,,,
warehouse_get,149.59562096722794,,149.59562096722794,1.0,0.0,447.0,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine B,944.0,149.54330620069,149.62663953402335,0.08333333333334281,,,,,,,,,
machine_processing,0.0,,,,0.4500000000001023,,Machine C,938.0,149.5766395340234,149.64330620069006,0.06666666666666288,,,,,,,,,
order_completed,149.64330620069006,938.0,149.64330620069006,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine A,953.0,149.59562096722794,149.6789543005613,0.08333333333334281,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine B,945.0,149.62663953402335,149.7099728673567,0.08333333333334281,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine C,939.0,149.64330620069006,149.70997286735673,0.06666666666666288,,,,,,,,,
order_completed,149.70997286735673,939.0,149.70997286735673,,,,,,,,,,,,,,,,,
order_arrival,149.7351135546967,954.0,149.7351135546967,,,,,,,,,,,,,,,,,
warehouse_get,149.7351135546967,,149.7351135546967,1.0,0.0,446.0,,,,,,,,,,,,,,
order_arrival,149.75078077144695,955.0,149.75078077144695,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine C,940.0,149.70997286735673,149.7766395340234,0.06666666666666288,,,,,,,,,
order_completed,149.7766395340234,940.0,149.7766395340234,,,,,,,,,,,,,,,,,
lorry_departure,0.0,,,,,,,,,,,,,,149.7766395340234,20.0,0.0,"[921, 922, 923, 924, 925, 926, 927, 928, 929, 930, 931, 932, 933, 934, 935, 936, 937, 938, 939, 940]",,
machine_processing,0.0,,,,0.0,,Machine B,946.0,149.7099728673567,149.79330620069004,0.08333333333334281,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine A,954.0,149.7351135546967,149.81844688803005,0.08333333333334281,,,,,,,,,
warehouse_get,149.81844688803005,,149.81844688803005,1.0,0.0,445.0,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine C,941.0,149.7766395340234,149.84330620069005,0.06666666666666288,,,,,,,,,
order_completed,149.84330620069005,941.0,149.84330620069005,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine B,947.0,149.79330620069004,149.87663953402338,0.08333333333334281,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine A,955.0,149.81844688803005,149.9017802213634,0.08333333333334281,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine C,942.0,149.84330620069005,149.90997286735671,0.06666666666666288,,,,,,,,,
order_completed,149.90997286735671,942.0,149.90997286735671,,,,,,,,,,,,,,,,,
order_arrival,149.9322690504579,956.0,149.9322690504579,,,,,,,,,,,,,,,,,
warehouse_get,149.9322690504579,,149.9322690504579,1.0,0.0,444.0,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine B,948.0,149.87663953402338,149.95997286735673,0.08333333333334281,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine C,943.0,149.90997286735671,149.97663953402338,0.06666666666666288,,,,,,,,,
order_completed,149.97663953402338,943.0,149.97663953402338,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine A,956.0,149.9322690504579,150.01560238379125,0.08333333333334281,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine C,944.0,149.97663953402338,150.04330620069004,0.06666666666666288,,,,,,,,,
order_completed,150.04330620069004,944.0,150.04330620069004,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine B,949.0,149.95997286735673,150.04330620069007,0.08333333333334281,,,,,,,,,
order_arrival,150.0901357408642,957.0,150.0901357408642,,,,,,,,,,,,,,,,,
warehouse_get,150.0901357408642,,150.0901357408642,1.0,0.0,443.0,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine C,945.0,150.04330620069004,150.1099728673567,0.06666666666666288,,,,,,,,,
order_completed,150.1099728673567,945.0,150.1099728673567,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine B,950.0,150.04330620069007,150.1266395340234,0.08333333333334281,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine A,957.0,150.0901357408642,150.17346907419756,0.08333333333334281,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine C,946.0,150.1099728673567,150.17663953402337,0.06666666666666288,,,,,,,,,
order_completed,150.17663953402337,946.0,150.17663953402337,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine B,951.0,150.1266395340234,150.20997286735675,0.08333333333334281,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine C,947.0,150.17663953402337,150.24330620069003,0.06666666666666288,,,,,,,,,
order_completed,150.24330620069003,947.0,150.24330620069003,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine B,952.0,150.20997286735675,150.2933062006901,0.08333333333334281,,,,,,,,,
order_arrival,150.3099121768547,958.0,150.3099121768547,,,,,,,,,,,,,,,,,
warehouse_get,150.3099121768547,,150.3099121768547,1.0,0.0,442.0,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine C,948.0,150.24330620069003,150.3099728673567,0.06666666666666288,,,,,,,,,
order_completed,150.3099728673567,948.0,150.3099728673567,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine C,949.0,150.3099728673567,150.37663953402335,0.06666666666666288,,,,,,,,,
order_completed,150.37663953402335,949.0,150.37663953402335,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine B,953.0,150.2933062006901,150.37663953402344,0.08333333333334281,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine A,958.0,150.3099121768547,150.39324551018805,0.08333333333334281,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine C,950.0,150.37663953402335,150.44330620069002,0.06666666666666288,,,,,,,,,
order_completed,150.44330620069002,950.0,150.44330620069002,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine B,954.0,150.37663953402344,150.45997286735678,0.08333333333334281,,,,,,,,,
order_arrival,150.50130765979765,959.0,150.50130765979765,,,,,,,,,,,,,,,,,
warehouse_get,150.50130765979765,,150.50130765979765,1.0,0.0,441.0,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine C,951.0,150.44330620069002,150.50997286735668,0.06666666666666288,,,,,,,,,
order_completed,150.50997286735668,951.0,150.50997286735668,,,,,,,,,,,,,,,,,
order_arrival,150.53762280162087,960.0,150.53762280162087,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine B,955.0,150.45997286735678,150.54330620069013,0.08333333333334281,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine C,952.0,150.50997286735668,150.57663953402334,0.06666666666666288,,,,,,,,,
order_completed,150.57663953402334,952.0,150.57663953402334,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine A,959.0,150.50130765979765,150.584640993131,0.08333333333334281,,,,,,,,,
warehouse_get,150.584640993131,,150.584640993131,1.0,0.0,440.0,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine B,956.0,150.54330620069013,150.62663953402347,0.08333333333334281,,,,,,,,,
order_arrival,150.62772302030248,961.0,150.62772302030248,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine C,953.0,150.57663953402334,150.64330620069,0.06666666666666288,,,,,,,,,
order_completed,150.64330620069,953.0,150.64330620069,,,,,,,,,,,,,,,,,
order_arrival,150.6666345620711,962.0,150.6666345620711,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine A,960.0,150.584640993131,150.66797432646433,0.08333333333334281,,,,,,,,,
warehouse_get,150.66797432646433,,150.66797432646433,1.0,0.0,439.0,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine C,954.0,150.64330620069,150.70997286735667,0.06666666666666288,,,,,,,,,
order_completed,150.70997286735667,954.0,150.70997286735667,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine B,957.0,150.62663953402347,150.7099728673568,0.08333333333334281,,,,,,,,,
order_arrival,150.72871926108104,963.0,150.72871926108104,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine A,961.0,150.66797432646433,150.75130765979767,0.08333333333334281,,,,,,,,,
warehouse_get,150.75130765979767,,150.75130765979767,1.0,0.0,438.0,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine C,955.0,150.70997286735667,150.77663953402333,0.06666666666666288,,,,,,,,,
order_completed,150.77663953402333,955.0,150.77663953402333,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine B,958.0,150.7099728673568,150.79330620069015,0.08333333333334281,,,,,,,,,
order_arrival,150.8193521056629,964.0,150.8193521056629,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine A,962.0,150.75130765979767,150.83464099313102,0.08333333333334281,,,,,,,,,
warehouse_get,150.83464099313102,,150.83464099313102,1.0,0.0,437.0,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine C,956.0,150.77663953402333,150.84330620069,0.06666666666666288,,,,,,,,,
order_completed,150.84330620069,956.0,150.84330620069,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine B,959.0,150.79330620069015,150.8766395340235,0.08333333333334281,,,,,,,,,
order_arrival,150.90002759178628,965.0,150.90002759178628,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine C,957.0,150.84330620069,150.90997286735666,0.06666666666666288,,,,,,,,,
order_completed,150.90997286735666,957.0,150.90997286735666,,,,,,,,,,,,,,,,,
order_arrival,150.91501487025764,966.0,150.91501487025764,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine A,963.0,150.83464099313102,150.91797432646436,0.08333333333334281,,,,,,,,,
warehouse_get,150.91797432646436,,150.91797432646436,1.0,0.0,436.0,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine B,960.0,150.8766395340235,150.95997286735684,0.08333333333334281,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine C,958.0,150.90997286735666,150.97663953402332,0.06666666666666288,,,,,,,,,
order_completed,150.97663953402332,958.0,150.97663953402332,,,,,,,,,,,,,,,,,
order_arrival,150.99848353885048,967.0,150.99848353885048,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine A,964.0,150.91797432646436,151.0013076597977,0.08333333333334281,,,,,,,,,
warehouse_get,151.0013076597977,,151.0013076597977,1.0,0.0,435.0,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine C,959.0,150.97663953402332,151.04330620068998,0.06666666666666288,,,,,,,,,
order_completed,151.04330620068998,959.0,151.04330620068998,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine B,961.0,150.95997286735684,151.04330620069018,0.08333333333334281,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine A,965.0,151.0013076597977,151.08464099313105,0.08333333333334281,,,,,,,,,
warehouse_get,151.08464099313105,,151.08464099313105,1.0,0.0,434.0,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine C,960.0,151.04330620068998,151.10997286735665,0.06666666666666288,,,,,,,,,
order_completed,151.10997286735665,960.0,151.10997286735665,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine B,962.0,151.04330620069018,151.12663953402352,0.08333333333334281,,,,,,,,,
order_arrival,151.1625755555937,968.0,151.1625755555937,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine A,966.0,151.08464099313105,151.1679743264644,0.08333333333334281,,,,,,,,,
warehouse_get,151.1679743264644,,151.1679743264644,1.0,0.0,433.0,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine C,961.0,151.10997286735665,151.1766395340233,0.06666666666666288,,,,,,,,,
order_completed,151.1766395340233,961.0,151.1766395340233,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine B,963.0,151.12663953402352,151.20997286735687,0.08333333333334281,,,,,,,,,
order_arrival,151.2329084393403,969.0,151.2329084393403,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine C,962.0,151.1766395340233,151.24330620068997,0.06666666666666288,,,,,,,,,
order_completed,151.24330620068997,962.0,151.24330620068997,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine A,967.0,151.1679743264644,151.25130765979773,0.08333333333334281,,,,,,,,,
warehouse_get,151.25130765979773,,151.25130765979773,1.0,0.0,432.0,,,,,,,,,,,,,,
order_arrival,151.2577526957696,970.0,151.2577526957696,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine B,964.0,151.20997286735687,151.2933062006902,0.08333333333334281,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine C,963.0,151.24330620068997,151.30997286735663,0.06666666666666288,,,,,,,,,
order_completed,151.30997286735663,963.0,151.30997286735663,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine A,968.0,151.25130765979773,151.33464099313107,0.08333333333334281,,,,,,,,,
warehouse_get,151.33464099313107,,151.33464099313107,1.0,0.0,431.0,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine C,964.0,151.30997286735663,151.3766395340233,0.06666666666666288,,,,,,,,,
order_completed,151.3766395340233,964.0,151.3766395340233,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine B,965.0,151.2933062006902,151.37663953402355,0.08333333333334281,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine A,969.0,151.33464099313107,151.41797432646442,0.08333333333334281,,,,,,,,,
warehouse_get,151.41797432646442,,151.41797432646442,1.0,0.0,430.0,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine C,965.0,151.37663953402355,151.44330620069022,0.06666666666666288,,,,,,,,,
order_completed,151.44330620069022,965.0,151.44330620069022,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine B,966.0,151.37663953402355,151.4599728673569,0.08333333333334281,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine A,970.0,151.41797432646442,151.50130765979776,0.08333333333334281,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine C,966.0,151.4599728673569,151.52663953402356,0.06666666666666288,,,,,,,,,
order_completed,151.52663953402356,966.0,151.52663953402356,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine B,967.0,151.4599728673569,151.54330620069024,0.08333333333334281,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine C,967.0,151.54330620069024,151.6099728673569,0.06666666666666288,,,,,,,,,
order_completed,151.6099728673569,967.0,151.6099728673569,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine B,968.0,151.54330620069024,151.62663953402358,0.08333333333334281,,,,,,,,,
order_arrival,151.64231602600435,971.0,151.64231602600435,,,,,,,,,,,,,,,,,
warehouse_get,151.64231602600435,,151.64231602600435,1.0,0.0,429.0,,,,,,,,,,,,,,
order_arrival,151.65273997143214,972.0,151.65273997143214,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine C,968.0,151.62663953402358,151.69330620069024,0.06666666666666288,,,,,,,,,
order_completed,151.69330620069024,968.0,151.69330620069024,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine B,969.0,151.62663953402358,151.70997286735692,0.08333333333334281,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine A,971.0,151.64231602600435,151.7256493593377,0.08333333333334281,,,,,,,,,
warehouse_get,151.7256493593377,,151.7256493593377,1.0,0.0,428.0,,,,,,,,,,,,,,
lorry_departure,0.0,,,,,,,,,,,,,,151.7766395340234,20.0,0.0,"[941, 942, 943, 944, 945, 946, 947, 948, 949, 950, 951, 952, 953, 954, 955, 956, 957, 958, 959, 960]",,
machine_processing,0.0,,,,0.0,,Machine C,969.0,151.70997286735692,151.7766395340236,0.06666666666666288,,,,,,,,,
order_completed,151.7766395340236,969.0,151.7766395340236,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine B,970.0,151.70997286735692,151.79330620069027,0.08333333333334281,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine A,972.0,151.7256493593377,151.80898269267104,0.08333333333334281,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine C,970.0,151.79330620069027,151.85997286735693,0.06666666666666288,,,,,,,,,
order_completed,151.85997286735693,970.0,151.85997286735693,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine B,971.0,151.79330620069027,151.8766395340236,0.08333333333334281,,,,,,,,,
order_arrival,151.92010513351227,973.0,151.92010513351227,,,,,,,,,,,,,,,,,
warehouse_get,151.92010513351227,,151.92010513351227,1.0,0.0,427.0,,,,,,,,,,,,,,
order_arrival,151.9353377063971,974.0,151.9353377063971,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine C,971.0,151.8766395340236,151.94330620069027,0.06666666666666288,,,,,,,,,
order_completed,151.94330620069027,971.0,151.94330620069027,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine B,972.0,151.8766395340236,151.95997286735695,0.08333333333334281,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine A,973.0,151.92010513351227,152.0034384668456,0.08333333333334281,,,,,,,,,
warehouse_get,152.0034384668456,,152.0034384668456,1.0,0.0,426.0,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine C,972.0,151.95997286735695,152.02663953402362,0.06666666666666288,,,,,,,,,
order_completed,152.02663953402362,972.0,152.02663953402362,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine B,973.0,152.0034384668456,152.08677180017895,0.08333333333334281,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine A,974.0,152.0034384668456,152.08677180017895,0.08333333333334281,,,,,,,,,
order_arrival,152.13670574069343,975.0,152.13670574069343,,,,,,,,,,,,,,,,,
warehouse_get,152.13670574069343,,152.13670574069343,1.0,0.0,425.0,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine C,973.0,152.08677180017895,152.1534384668456,0.06666666666666288,,,,,,,,,
order_completed,152.1534384668456,973.0,152.1534384668456,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine B,974.0,152.08677180017895,152.1701051335123,0.08333333333334281,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine A,975.0,152.13670574069343,152.22003907402677,0.08333333333334281,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine C,974.0,152.1701051335123,152.23677180017896,0.06666666666666288,,,,,,,,,
order_completed,152.23677180017896,974.0,152.23677180017896,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine B,975.0,152.22003907402677,152.30337240736011,0.08333333333334281,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine C,975.0,152.30337240736011,152.37003907402678,0.06666666666666288,,,,,,,,,
order_completed,152.37003907402678,975.0,152.37003907402678,,,,,,,,,,,,,,,,,
order_arrival,152.38721877008084,976.0,152.38721877008084,,,,,,,,,,,,,,,,,
warehouse_get,152.38721877008084,,152.38721877008084,1.0,0.0,424.0,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine A,976.0,152.38721877008084,152.47055210341418,0.08333333333334281,,,,,,,,,
order_arrival,152.50913367840178,977.0,152.50913367840178,,,,,,,,,,,,,,,,,
warehouse_get,152.50913367840178,,152.50913367840178,1.0,0.0,423.0,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine B,976.0,152.47055210341418,152.55388543674752,0.08333333333334281,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine A,977.0,152.50913367840178,152.59246701173512,0.08333333333334281,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine C,976.0,152.55388543674752,152.62055210341418,0.06666666666666288,,,,,,,,,
order_completed,152.62055210341418,976.0,152.62055210341418,,,,,,,,,,,,,,,,,
order_arrival,152.64158567713528,978.0,152.64158567713528,,,,,,,,,,,,,,,,,
warehouse_get,152.64158567713528,,152.64158567713528,1.0,0.0,422.0,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine B,977.0,152.59246701173512,152.67580034506847,0.08333333333334281,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine A,978.0,152.64158567713528,152.72491901046862,0.08333333333334281,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine C,977.0,152.67580034506847,152.74246701173513,0.06666666666666288,,,,,,,,,
order_completed,152.74246701173513,977.0,152.74246701173513,,,,,,,,,,,,,,,,,
order_arrival,152.76527456021233,979.0,152.76527456021233,,,,,,,,,,,,,,,,,
warehouse_get,152.76527456021233,,152.76527456021233,1.0,0.0,421.0,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine B,978.0,152.72491901046862,152.80825234380197,0.08333333333334281,,,,,,,,,
order_arrival,152.82526695824203,980.0,152.82526695824203,,,,,,,,,,,,,,,,,
order_arrival,152.84482277969263,981.0,152.84482277969263,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine A,979.0,152.76527456021233,152.84860789354568,0.08333333333334281,,,,,,,,,
warehouse_get,152.84860789354568,,152.84860789354568,1.0,0.0,420.0,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine C,978.0,152.80825234380197,152.87491901046863,0.06666666666666288,,,,,,,,,
order_completed,152.87491901046863,978.0,152.87491901046863,,,,,,,,,,,,,,,,,
order_arrival,152.91027284983005,982.0,152.91027284983005,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine B,979.0,152.84860789354568,152.93194122687902,0.08333333333334281,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine A,980.0,152.84860789354568,152.93194122687902,0.08333333333334281,,,,,,,,,
warehouse_get,152.93194122687902,,152.93194122687902,1.0,0.0,419.0,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine C,979.0,152.93194122687902,152.99860789354568,0.06666666666666288,,,,,,,,,
order_completed,152.99860789354568,979.0,152.99860789354568,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine B,980.0,152.93194122687902,153.01527456021236,0.08333333333334281,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine A,981.0,152.93194122687902,153.01527456021236,0.08333333333334281,,,,,,,,,
warehouse_get,153.01527456021236,,153.01527456021236,1.0,0.0,418.0,,,,,,,,,,,,,,
order_arrival,153.07446911109128,983.0,153.07446911109128,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine C,980.0,153.01527456021236,153.08194122687902,0.06666666666666288,,,,,,,,,
order_completed,153.08194122687902,980.0,153.08194122687902,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine B,981.0,153.01527456021236,153.0986078935457,0.08333333333334281,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine A,982.0,153.01527456021236,153.0986078935457,0.08333333333334281,,,,,,,,,
warehouse_get,153.0986078935457,,153.0986078935457,1.0,0.0,417.0,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine C,981.0,153.0986078935457,153.16527456021237,0.06666666666666288,,,,,,,,,
order_completed,153.16527456021237,981.0,153.16527456021237,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine B,982.0,153.0986078935457,153.18194122687905,0.08333333333334281,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine A,983.0,153.0986078935457,153.18194122687905,0.08333333333334281,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine C,982.0,153.18194122687905,153.2486078935457,0.06666666666666288,,,,,,,,,
order_completed,153.2486078935457,982.0,153.2486078935457,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine B,983.0,153.18194122687905,153.2652745602124,0.08333333333334281,,,,,,,,,
order_arrival,153.28258391244154,984.0,153.28258391244154,,,,,,,,,,,,,,,,,
warehouse_get,153.28258391244154,,153.28258391244154,1.0,0.0,416.0,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine C,983.0,153.2652745602124,153.33194122687905,0.06666666666666288,,,,,,,,,
order_completed,153.33194122687905,983.0,153.33194122687905,,,,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine A,984.0,153.28258391244154,153.36591724577488,0.08333333333334281,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine B,984.0,153.36591724577488,153.44925057910822,0.08333333333334281,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine C,984.0,153.44925057910822,153.5159172457749,0.06666666666666288,,,,,,,,,
order_completed,153.5159172457749,984.0,153.5159172457749,,,,,,,,,,,,,,,,,
order_arrival,153.58643166709237,985.0,153.58643166709237,,,,,,,,,,,,,,,,,
warehouse_get,153.58643166709237,,153.58643166709237,1.0,0.0,415.0,,,,,,,,,,,,,,
machine_processing,0.0,,,,0.0,,Machine A,985.0,153.58643166709237,153.6697650004257,0.08333333333334281,,,,,,,,,
